sale_id,date_time,item type,weight,country name,cost
2328,2017-07-08 15:27:00,parcel,10.05,United States,157.35
2329,2016-12-22 13:25:00,letter,0.23,France,9.0
2330,2017-10-13 11:39:00,letter,0.41,Tonga,12.0
2330,2017-10-13 11:39:00,letter,0.29,Cyprus,18.0
2331,2017-07-31 08:05:00,letter,0.44,Mexico,18.0
2332,2017-12-20 14:59:00,letter,0.38,Belgium,18.0
2332,2017-12-20 14:59:00,parcel,19.08,Kenya,359.45
2332,2017-12-20 14:59:00,parcel,18.06,Sweden,206.04
2333,2017-09-22 13:15:00,parcel,9.66,Solomon Islands,161.41
2333,2017-09-22 13:15:00,letter,0.14,Samoa,6.0
2334,2016-07-17 12:58:00,parcel,16.68,Belgium,341.29
2334,2016-07-17 12:58:00,letter,0.33,Saudi Arabia,18.0
2334,2016-07-17 12:58:00,letter,0.13,Poland,9.0
2335,2016-11-20 12:04:00,parcel,2.01,Macedonia - The Former Yugoslav Republic Of,106.53
2336,2017-07-19 11:08:00,parcel,17.14,Ukraine,341.29
2337,2016-09-21 11:47:00,parcel,15.78,Turkey,341.29
2337,2016-09-21 11:47:00,parcel,3.87,Czech Republic,128.08
2337,2016-09-21 11:47:00,letter,0.27,Philippines,12.0
2338,2017-08-28 14:38:00,letter,0.22,United Kingdom,9.0
2339,2016-03-08 09:32:00,letter,0.33,Iran - Islamic Republic Of,18.0
2340,2017-09-18 15:38:00,letter,0.49,Romania,18.0
2341,2017-10-20 15:43:00,parcel,13.2,Finland,280.85
2341,2017-10-20 15:43:00,parcel,3.33,Fiji,87.03
2342,2017-08-18 13:22:00,letter,0.35,Israel,18.0
2343,2016-08-06 17:52:00,letter,0.23,Croatia,9.0
2343,2016-08-06 17:52:00,parcel,2.01,Papua New Guinea,72.9
2344,2016-09-19 11:16:00,parcel,1.86,China,62.29
2345,2016-01-19 15:54:00,parcel,1.99,Belgium,96.23
2346,2017-12-12 13:36:00,parcel,12.47,Germany,178.94
2347,2016-10-19 14:59:00,letter,0.49,Chile,18.0
2347,2016-10-19 14:59:00,letter,0.48,Romania,18.0
2347,2016-10-19 14:59:00,parcel,11.26,Saudi Arabia,295.99
2348,2017-07-09 13:45:00,parcel,5.22,Iran - Islamic Republic Of,219.45
2349,2016-06-13 16:10:00,parcel,17.85,New Zealand,112.88
2349,2016-06-13 16:10:00,letter,0.49,Brunei Darussalam,12.0
2350,2017-12-22 11:46:00,letter,0.32,Ireland,18.0
2350,2017-12-22 11:46:00,letter,0.41,Papua New Guinea,12.0
2351,2016-01-06 11:40:00,letter,0.13,Belgium,9.0
2351,2016-01-06 11:40:00,parcel,14.96,Iran - Islamic Republic Of,295.99
2351,2016-01-06 11:40:00,letter,0.44,France,18.0
2352,2016-06-11 10:39:00,letter,0.15,Sri Lanka,6.0
2353,2017-07-01 10:35:00,letter,0.34,Estonia,18.0
2353,2017-07-01 10:35:00,parcel,18.21,Italy,206.04
2354,2017-06-08 14:20:00,letter,0.35,Romania,18.0
2354,2017-06-08 14:20:00,parcel,3.62,Pakistan,87.03
2354,2017-06-08 14:20:00,letter,0.45,Indonesia,12.0
2355,2017-11-02 14:17:00,letter,0.15,Poland,9.0
2356,2017-12-06 12:52:00,letter,0.12,Romania,9.0
2357,2017-12-04 13:42:00,parcel,11.33,Netherlands,178.94
2357,2017-12-04 13:42:00,letter,0.2,Singapore,6.0
2357,2017-12-04 13:42:00,parcel,18.02,Netherlands,206.04
2358,2017-06-30 11:54:00,letter,0.4,Lao People's Democratic Republic,12.0
2359,2017-12-23 16:56:00,letter,0.26,Brazil,18.0
2360,2017-07-03 13:45:00,letter,0.32,Malta,18.0
2360,2017-07-03 13:45:00,parcel,4.46,Israel,135.21
2361,2017-09-22 11:10:00,letter,0.28,Indonesia,12.0
2361,2017-09-22 11:10:00,parcel,12.18,Italy,178.94
2362,2016-11-28 12:38:00,parcel,3.97,United States,84.35
2363,2017-04-25 17:28:00,parcel,17.64,Mauritius,359.45
2363,2017-04-25 17:28:00,letter,0.36,Qatar,18.0
2364,2016-06-28 12:07:00,parcel,8.06,Italy,178.94
2365,2017-06-24 12:59:00,letter,0.18,Singapore,6.0
2366,2016-06-10 10:10:00,parcel,6.03,Denmark,280.85
2367,2017-07-31 13:19:00,parcel,18.33,United States,182.68
2368,2016-12-24 10:02:00,letter,0.25,Serbia,9.0
2369,2017-07-26 13:19:00,parcel,11.62,Italy,178.94
2369,2017-07-26 13:19:00,letter,0.2,Tonga,6.0
2370,2016-06-27 16:48:00,letter,0.16,Taiwan - Province Of China,6.0
2371,2017-08-30 11:28:00,parcel,16.46,Lao People's Democratic Republic,187.37
2371,2017-08-30 11:28:00,letter,0.4,New Caledonia,12.0
2371,2017-08-30 11:28:00,letter,0.28,Nigeria,18.0
2372,2016-10-17 11:11:00,letter,0.41,Germany,18.0
2372,2016-10-17 11:11:00,parcel,7.98,United Kingdom,174.45
2372,2016-10-17 11:11:00,letter,0.49,Croatia,18.0
2373,2017-04-12 12:07:00,letter,0.21,Serbia,9.0
2374,2016-08-15 12:22:00,parcel,6.68,Tonga,161.41
2375,2016-11-26 14:25:00,parcel,8.36,South Africa,280.85
2375,2016-11-26 14:25:00,letter,0.25,Greece,9.0
2375,2016-11-26 14:25:00,letter,0.48,Ukraine,18.0
2376,2016-02-23 13:25:00,letter,0.39,Netherlands,18.0
2376,2016-02-23 13:25:00,parcel,18.92,Indonesia,178.1
2376,2016-02-23 13:25:00,parcel,2.06,New Caledonia,72.9
2377,2016-05-13 12:59:00,parcel,1.48,New Caledonia,53.46
2377,2016-05-13 12:59:00,parcel,15.3,Tonga,187.37
2378,2017-07-07 11:54:00,letter,0.22,France,9.0
2379,2017-04-19 11:25:00,parcel,4.63,Ireland,93.04
2380,2017-10-09 12:19:00,letter,0.29,Norway,18.0
2381,2017-06-13 13:23:00,letter,0.49,Czech Republic,18.0
2382,2016-06-19 09:10:00,letter,0.3,Kuwait,18.0
2383,2017-01-14 11:28:00,parcel,3.88,New Caledonia,87.03
2384,2017-10-16 15:23:00,letter,0.49,Estonia,18.0
2384,2017-10-16 15:23:00,letter,0.31,Qatar,18.0
2385,2016-04-08 14:35:00,letter,0.36,Estonia,18.0
2385,2016-04-08 14:35:00,parcel,16.88,Ukraine,341.29
2386,2017-06-17 12:53:00,letter,0.43,Israel,18.0
2387,2017-10-21 08:24:00,letter,0.2,Saudi Arabia,9.0
2387,2017-10-21 08:24:00,letter,0.34,Mexico,18.0
2387,2017-10-21 08:24:00,parcel,9.43,Mexico,295.99
2388,2016-02-29 15:53:00,letter,0.2,Brunei Darussalam,6.0
2389,2016-05-06 12:45:00,letter,0.48,Israel,18.0
2390,2017-10-11 16:39:00,letter,0.3,Israel,18.0
2391,2017-01-25 13:31:00,letter,0.33,Ireland,18.0
2391,2017-01-25 13:31:00,letter,0.12,Croatia,9.0
2392,2016-02-23 12:29:00,parcel,4.01,Mauritius,135.21
2393,2016-12-19 14:43:00,parcel,6.82,Qatar,295.99
2393,2016-12-19 14:43:00,letter,0.48,Cyprus,18.0
2394,2016-05-02 18:19:00,parcel,19.04,Arab Emirates,359.45
2394,2016-05-02 18:19:00,parcel,13.31,Turkey,280.85
2394,2016-05-02 18:19:00,letter,0.26,South Africa,18.0
2395,2016-01-01 13:38:00,letter,0.45,New Caledonia,12.0
2396,2016-09-28 16:00:00,letter,0.21,Netherlands,9.0
2396,2016-09-28 16:00:00,letter,0.31,Brazil,18.0
2396,2016-09-28 16:00:00,letter,0.48,Hong Kong,12.0
2397,2016-06-01 15:00:00,letter,0.35,Cambodia,12.0
2397,2016-06-01 15:00:00,letter,0.26,Thailand,12.0
2398,2016-09-01 08:12:00,parcel,9.15,Nigeria,295.99
2398,2016-09-01 08:12:00,letter,0.47,Korea - Republic Of,12.0
2399,2017-07-13 12:33:00,letter,0.47,Malaysia,12.0
2399,2017-07-13 12:33:00,parcel,2.8,Denmark,106.53
2400,2016-03-31 14:40:00,parcel,17.74,Vanuatu,187.37
2400,2016-03-31 14:40:00,parcel,11.23,Spain,178.94
2401,2017-06-25 14:35:00,letter,0.33,Chile,18.0
2401,2017-06-25 14:35:00,letter,0.28,Netherlands,18.0
2402,2017-09-05 12:15:00,parcel,9.91,Indonesia,153.39
2403,2017-11-06 17:33:00,parcel,17.58,Argentina,359.45
2403,2017-11-06 17:33:00,parcel,7.95,Croatia,280.85
2404,2017-07-27 11:09:00,parcel,10.57,Papua New Guinea,161.41
2404,2017-07-27 11:09:00,parcel,9.52,Portugal,280.85
2405,2016-09-20 15:36:00,letter,0.29,Denmark,18.0
2406,2017-04-07 15:49:00,letter,0.44,Macedonia - The Former Yugoslav Republic Of,18.0
2407,2017-07-25 12:18:00,letter,0.32,Qatar,18.0
2407,2017-07-25 12:18:00,parcel,14.86,Hong Kong,153.39
2408,2017-01-27 14:48:00,letter,0.14,France,9.0
2408,2017-01-27 14:48:00,parcel,3.32,Mexico,135.21
2409,2016-08-20 14:20:00,parcel,15.04,Austria,341.29
2410,2017-01-25 13:13:00,parcel,4.44,Israel,135.21
2410,2017-01-25 13:13:00,parcel,7.23,Myanmar,161.41
2410,2017-01-25 13:13:00,parcel,18.74,Fiji,187.37
2411,2017-01-07 10:10:00,parcel,18.06,Israel,359.45
2411,2017-01-07 10:10:00,letter,0.39,Sri Lanka,12.0
2411,2017-01-07 10:10:00,letter,0.23,Hong Kong,6.0
2412,2016-10-19 12:33:00,letter,0.33,Chile,18.0
2413,2017-02-27 13:24:00,letter,0.39,Japan,12.0
2413,2017-02-27 13:24:00,letter,0.35,Nigeria,18.0
2413,2017-02-27 13:24:00,letter,0.49,Norway,18.0
2414,2016-02-23 11:53:00,parcel,11.5,Hong Kong,153.39
2415,2017-02-17 10:39:00,parcel,7.8,Sweden,178.94
2416,2016-04-19 15:20:00,letter,0.25,Austria,9.0
2416,2016-04-19 15:20:00,letter,0.48,Denmark,18.0
2416,2016-04-19 15:20:00,letter,0.45,Ukraine,18.0
2417,2017-05-21 12:45:00,letter,0.4,New Caledonia,12.0
2417,2017-05-21 12:45:00,parcel,5.55,Bahrain,219.45
2417,2017-05-21 12:45:00,letter,0.11,Thailand,6.0
2418,2017-07-13 14:29:00,letter,0.14,Brazil,9.0
2419,2016-03-30 12:57:00,parcel,12.89,Serbia,280.85
2419,2016-03-30 12:57:00,letter,0.28,Korea - Republic Of,12.0
2420,2017-06-20 13:30:00,letter,0.39,Malaysia,12.0
2420,2017-06-20 13:30:00,letter,0.48,Fiji,12.0
2420,2017-06-20 13:30:00,parcel,15.33,Ireland,200.9
2421,2017-06-24 14:43:00,parcel,17.24,Lao People's Democratic Republic,187.37
2421,2017-06-24 14:43:00,parcel,3.73,Russian Federation,128.08
2422,2016-08-02 13:00:00,letter,0.47,Arab Emirates,18.0
2423,2017-09-08 12:44:00,parcel,12.01,Brunei Darussalam,161.41
2423,2017-09-08 12:44:00,letter,0.16,Malta,9.0
2423,2017-09-08 12:44:00,parcel,18.19,Brunei Darussalam,187.37
2424,2016-12-02 11:19:00,parcel,17.24,Canada,182.68
2425,2016-01-27 12:38:00,letter,0.34,Mauritius,18.0
2425,2016-01-27 12:38:00,letter,0.42,Israel,18.0
2425,2016-01-27 12:38:00,letter,0.25,Brunei Darussalam,6.0
2426,2016-05-15 17:50:00,letter,0.2,Hong Kong,6.0
2427,2017-07-29 12:42:00,letter,0.4,Arab Emirates,18.0
2427,2017-07-29 12:42:00,letter,0.47,Israel,18.0
2427,2017-07-29 12:42:00,letter,0.28,Taiwan - Province Of China,12.0
2428,2016-10-10 10:17:00,parcel,12.32,Argentina,295.99
2429,2016-06-03 14:52:00,letter,0.41,Malta,18.0
2429,2016-06-03 14:52:00,parcel,5.42,Austria,207.86
2430,2016-02-06 12:57:00,parcel,16.46,India,178.1
2431,2016-09-12 16:03:00,parcel,16.32,New Zealand,112.88
2432,2017-05-10 13:08:00,letter,0.27,Ukraine,18.0
2432,2017-05-10 13:08:00,letter,0.39,Iran - Islamic Republic Of,18.0
2432,2017-05-10 13:08:00,letter,0.4,Poland,18.0
2433,2017-03-09 15:40:00,letter,0.1,Korea - Republic Of,6.0
2434,2016-06-11 11:59:00,letter,0.45,Malta,18.0
2434,2016-06-11 11:59:00,letter,0.14,China,6.0
2434,2016-06-11 11:59:00,letter,0.22,United Kingdom,9.0
2435,2017-10-23 15:26:00,letter,0.27,Israel,18.0
2435,2017-10-23 15:26:00,letter,0.12,Italy,9.0
2436,2017-11-22 13:05:00,letter,0.49,Bahrain,18.0
2437,2017-07-09 16:20:00,letter,0.14,Pakistan,6.0
2438,2016-02-19 12:04:00,letter,0.12,Thailand,6.0
2438,2016-02-19 12:04:00,letter,0.4,Hong Kong,12.0
2439,2017-09-24 16:56:00,letter,0.46,France,18.0
2439,2017-09-24 16:56:00,letter,0.46,Taiwan - Province Of China,12.0
2439,2017-09-24 16:56:00,letter,0.26,Thailand,12.0
2440,2017-04-14 14:40:00,parcel,9.86,Macedonia - The Former Yugoslav Republic Of,280.85
2440,2017-04-14 14:40:00,letter,0.23,Czech Republic,9.0
2441,2017-12-20 14:28:00,letter,0.4,Estonia,18.0
2442,2016-09-13 14:09:00,letter,0.26,Croatia,18.0
2442,2016-09-13 14:09:00,parcel,3.06,Switzerland,113.94
2442,2016-09-13 14:09:00,parcel,5.45,Mexico,219.45
2443,2017-12-29 10:33:00,letter,0.49,Thailand,12.0
2444,2017-08-13 11:02:00,letter,0.36,Netherlands,18.0
2444,2017-08-13 11:02:00,letter,0.28,New Zealand,11.0
2445,2017-08-13 15:29:00,parcel,4.94,United States,84.35
2446,2017-09-04 10:54:00,parcel,4.53,Portugal,128.08
2446,2017-09-04 10:54:00,letter,0.15,Kuwait,9.0
2446,2017-09-04 10:54:00,letter,0.49,Vietnam,12.0
2447,2017-01-26 14:51:00,parcel,15.16,Spain,206.04
2447,2017-01-26 14:51:00,parcel,10.09,Argentina,295.99
2448,2017-09-10 13:32:00,letter,0.31,Thailand,12.0
2449,2017-04-17 13:16:00,letter,0.18,Serbia,9.0
2449,2017-04-17 13:16:00,parcel,3.85,Solomon Islands,87.03
2449,2017-04-17 13:16:00,parcel,16.63,United Kingdom,200.9
2450,2016-09-24 13:47:00,letter,0.14,Papua New Guinea,6.0
2450,2016-09-24 13:47:00,letter,0.25,Croatia,9.0
2450,2016-09-24 13:47:00,letter,0.29,Hong Kong,12.0
2451,2016-10-10 12:14:00,parcel,1.85,Bahrain,101.63
2451,2016-10-10 12:14:00,letter,0.13,Brunei Darussalam,6.0
2451,2016-10-10 12:14:00,letter,0.26,Lao People's Democratic Republic,12.0
2452,2017-10-01 13:03:00,parcel,8.13,Solomon Islands,161.41
2453,2017-02-07 10:31:00,letter,0.38,Lao People's Democratic Republic,12.0
2454,2016-01-12 13:01:00,letter,0.48,New Caledonia,12.0
2455,2016-06-25 13:26:00,parcel,11.6,Denmark,280.85
2456,2016-10-17 15:27:00,letter,0.19,Croatia,9.0
2457,2017-08-07 12:12:00,parcel,5.51,Qatar,219.45
2457,2017-08-07 12:12:00,letter,0.32,Cambodia,12.0
2457,2017-08-07 12:12:00,letter,0.11,Nepal,6.0
2458,2017-07-15 10:34:00,parcel,12.05,New Caledonia,161.41
2458,2017-07-15 10:34:00,parcel,8.34,Belgium,280.85
2458,2017-07-15 10:34:00,parcel,13.39,Korea - Republic Of,153.39
2459,2017-02-11 13:02:00,letter,0.19,Nigeria,9.0
2459,2017-02-11 13:02:00,parcel,19.02,Chile,359.45
2459,2017-02-11 13:02:00,letter,0.32,Thailand,12.0
2460,2016-11-09 15:15:00,letter,0.34,Estonia,18.0
2461,2017-05-01 09:59:00,parcel,13.8,Korea - Republic Of,153.39
2461,2017-05-01 09:59:00,letter,0.21,Czech Republic,9.0
2461,2017-05-01 09:59:00,parcel,11.63,Singapore,153.39
2462,2016-02-15 14:28:00,letter,0.26,Papua New Guinea,12.0
2463,2016-07-15 08:38:00,letter,0.49,South Africa,18.0
2463,2016-07-15 08:38:00,letter,0.36,Vietnam,12.0
2463,2016-07-15 08:38:00,parcel,18.62,Croatia,341.29
2464,2017-01-01 16:20:00,parcel,16.31,Serbia,341.29
2464,2017-01-01 16:20:00,parcel,9.66,Spain,178.94
2464,2017-01-01 16:20:00,parcel,18.43,Iran - Islamic Republic Of,359.45
2465,2017-05-07 10:35:00,parcel,11.87,Ireland,174.45
2466,2017-08-17 10:11:00,letter,0.19,Austria,9.0
2467,2016-03-28 13:34:00,letter,0.42,New Caledonia,12.0
2468,2017-03-29 14:31:00,parcel,13.93,Hungary,280.85
2469,2016-07-30 13:19:00,letter,0.12,Turkey,9.0
2469,2016-07-30 13:19:00,parcel,3.54,Serbia,128.08
2469,2016-07-30 13:19:00,parcel,3.74,Switzerland,113.94
2470,2017-06-21 12:43:00,parcel,4.58,Macedonia - The Former Yugoslav Republic Of,128.08
2470,2017-06-21 12:43:00,parcel,8.91,Saudi Arabia,295.99
2470,2017-06-21 12:43:00,letter,0.47,Cyprus,18.0
2471,2016-06-20 15:32:00,parcel,13.2,Taiwan - Province Of China,153.39
2472,2017-10-24 14:07:00,letter,0.2,Portugal,9.0
2472,2017-10-24 14:07:00,letter,0.22,Cyprus,9.0
2473,2016-11-12 13:31:00,letter,0.46,Kenya,18.0
2473,2016-11-12 13:31:00,letter,0.35,Chile,18.0
2474,2016-02-15 10:30:00,parcel,6.0,Philippines,135.44
2475,2017-09-22 14:52:00,letter,0.36,Norway,18.0
2476,2016-08-22 08:32:00,letter,0.36,Mauritius,18.0
2477,2016-11-14 13:14:00,letter,0.39,Kenya,18.0
2477,2016-11-14 13:14:00,letter,0.22,Mexico,9.0
2477,2016-11-14 13:14:00,parcel,7.17,Lao People's Democratic Republic,161.41
2478,2016-03-29 15:14:00,letter,0.23,Cyprus,9.0
2478,2016-03-29 15:14:00,parcel,17.47,Mauritius,359.45
2479,2017-04-08 13:42:00,parcel,5.2,Turkey,207.86
2480,2016-07-30 11:52:00,letter,0.47,Brunei Darussalam,12.0
2481,2016-06-23 12:15:00,letter,0.36,Estonia,18.0
2482,2017-11-30 13:29:00,parcel,5.77,United Kingdom,148.01
2483,2017-11-01 14:58:00,letter,0.21,Belgium,9.0
2483,2017-11-01 14:58:00,letter,0.35,Finland,18.0
2484,2017-09-10 11:11:00,letter,0.26,New Zealand,11.0
2484,2017-09-10 11:11:00,parcel,0.84,French Polynesia,38.89
2484,2017-09-10 11:11:00,parcel,1.17,Lao People's Democratic Republic,53.46
2485,2017-12-25 13:15:00,parcel,1.29,Nepal,53.46
2485,2017-12-25 13:15:00,letter,0.11,Lao People's Democratic Republic,6.0
2486,2016-08-13 16:22:00,letter,0.39,Fiji,12.0
2487,2016-09-26 15:03:00,parcel,16.68,Hungary,341.29
2488,2017-06-08 14:44:00,parcel,6.88,Belgium,280.85
2488,2017-06-08 14:44:00,letter,0.43,Lao People's Democratic Republic,12.0
2488,2017-06-08 14:44:00,parcel,3.89,Nepal,87.03
2489,2017-11-28 13:11:00,letter,0.23,Malaysia,6.0
2489,2017-11-28 13:11:00,letter,0.27,Romania,18.0
2490,2016-10-26 13:14:00,letter,0.18,Singapore,6.0
2491,2016-06-10 16:10:00,letter,0.11,Denmark,9.0
2491,2016-06-10 16:10:00,letter,0.35,Malta,18.0
2492,2017-09-07 15:16:00,parcel,19.46,Estonia,341.29
2492,2017-09-07 15:16:00,letter,0.19,Tonga,6.0
2493,2016-07-06 10:24:00,letter,0.37,Poland,18.0
2493,2016-07-06 10:24:00,parcel,4.27,Nigeria,135.21
2493,2016-07-06 10:24:00,parcel,6.89,Hungary,280.85
2494,2016-07-18 15:17:00,letter,0.33,Kuwait,18.0
2494,2016-07-18 15:17:00,letter,0.12,Kuwait,9.0
2495,2017-11-20 11:05:00,letter,0.29,Vietnam,12.0
2495,2017-11-20 11:05:00,parcel,4.93,Greece,128.08
2496,2016-10-14 15:21:00,parcel,4.85,Belgium,128.08
2496,2016-10-14 15:21:00,parcel,16.05,Korea - Republic Of,178.1
2497,2016-08-01 13:50:00,parcel,3.19,Chile,135.21
2497,2016-08-01 13:50:00,letter,0.43,Papua New Guinea,12.0
2498,2017-07-06 12:18:00,parcel,14.72,India,153.39
2498,2017-07-06 12:18:00,parcel,4.59,French Polynesia,87.03
2498,2017-07-06 12:18:00,letter,0.47,United Kingdom,18.0
2499,2017-01-30 13:32:00,parcel,11.98,Malaysia,153.39
2499,2017-01-30 13:32:00,letter,0.42,Czech Republic,18.0
2499,2017-01-30 13:32:00,letter,0.19,Sri Lanka,6.0
2500,2017-02-14 13:13:00,letter,0.24,Estonia,9.0
2500,2017-02-14 13:13:00,letter,0.18,Greece,9.0
2500,2017-02-14 13:13:00,letter,0.35,Arab Emirates,18.0
2501,2016-04-06 09:36:00,parcel,5.05,Portugal,207.86
2502,2017-09-17 12:24:00,parcel,14.08,Brazil,280.85
2503,2016-11-12 16:59:00,parcel,6.68,Kuwait,295.99
2503,2016-11-12 16:59:00,letter,0.4,Portugal,18.0
2504,2017-12-26 11:51:00,letter,0.21,Pakistan,6.0
2504,2017-12-26 11:51:00,parcel,3.44,Russian Federation,128.08
2504,2017-12-26 11:51:00,parcel,14.83,Switzerland,178.94
2505,2017-07-24 10:33:00,parcel,15.99,Lao People's Democratic Republic,187.37
2505,2017-07-24 10:33:00,letter,0.34,Estonia,18.0
2506,2016-08-29 10:49:00,parcel,4.66,Nepal,87.03
2507,2016-08-22 12:07:00,parcel,12.7,Israel,295.99
2508,2017-04-17 10:16:00,letter,0.16,Argentina,9.0
2508,2017-04-17 10:16:00,letter,0.22,Hungary,9.0
2509,2016-08-24 15:48:00,parcel,14.61,Romania,280.85
2510,2017-08-14 12:38:00,letter,0.34,Iran - Islamic Republic Of,18.0
2510,2017-08-14 12:38:00,letter,0.1,Mauritius,9.0
2511,2016-07-23 13:01:00,letter,0.44,Fiji,12.0
2512,2017-07-30 14:38:00,letter,0.31,Peru,18.0
2512,2017-07-30 14:38:00,letter,0.19,Chile,9.0
2512,2017-07-30 14:38:00,parcel,6.58,Malta,280.85
2513,2017-08-13 13:43:00,letter,0.39,South Africa,18.0
2513,2017-08-13 13:43:00,parcel,9.6,Lao People's Democratic Republic,161.41
2514,2017-09-03 10:10:00,letter,0.35,Singapore,12.0
2515,2017-11-12 13:06:00,parcel,20.0,Greece,341.29
2516,2016-08-06 15:01:00,letter,0.11,India,6.0
2516,2016-08-06 15:01:00,letter,0.1,Japan,6.0
2517,2016-10-03 13:34:00,letter,0.15,Israel,9.0
2517,2016-10-03 13:34:00,letter,0.25,Vietnam,6.0
2518,2017-03-28 13:19:00,letter,0.42,Finland,18.0
2519,2017-06-05 12:33:00,letter,0.17,Solomon Islands,6.0
2519,2017-06-05 12:33:00,letter,0.12,Myanmar,6.0
2519,2017-06-05 12:33:00,parcel,13.95,France,178.94
2520,2017-05-08 12:19:00,letter,0.1,Singapore,6.0
2521,2016-01-09 12:48:00,letter,0.41,France,18.0
2522,2016-06-01 10:42:00,letter,0.12,Norway,9.0
2523,2017-10-08 14:56:00,parcel,1.23,Russian Federation,74.65
2523,2017-10-08 14:56:00,letter,0.49,Denmark,18.0
2523,2017-10-08 14:56:00,letter,0.16,Spain,9.0
2524,2017-09-05 14:19:00,letter,0.41,Sweden,18.0
2524,2017-09-05 14:19:00,parcel,4.63,Argentina,135.21
2524,2017-09-05 14:19:00,letter,0.22,Cyprus,9.0
2525,2016-05-23 15:08:00,letter,0.13,Nigeria,9.0
2525,2016-05-23 15:08:00,parcel,5.78,Macedonia - The Former Yugoslav Republic Of,207.86
2526,2016-10-28 12:51:00,parcel,18.31,Japan,178.1
2526,2016-10-28 12:51:00,letter,0.38,Serbia,18.0
2526,2016-10-28 12:51:00,letter,0.24,Peru,9.0
2527,2016-05-25 15:00:00,letter,0.39,New Caledonia,12.0
2527,2016-05-25 15:00:00,parcel,2.94,Japan,69.54
2527,2016-05-25 15:00:00,letter,0.2,Thailand,6.0
2528,2016-12-03 13:16:00,letter,0.35,Myanmar,12.0
2529,2017-03-29 13:10:00,letter,0.12,Israel,9.0
2530,2017-08-15 11:14:00,parcel,16.8,Norway,206.04
2531,2016-01-06 11:45:00,letter,0.11,Cambodia,6.0
2531,2016-01-06 11:45:00,letter,0.38,Bahrain,18.0
2532,2016-07-03 11:03:00,letter,0.28,Germany,18.0
2532,2016-07-03 11:03:00,letter,0.37,Hungary,18.0
2533,2016-03-13 11:09:00,parcel,14.14,Denmark,280.85
2534,2017-05-06 09:34:00,parcel,18.09,United Kingdom,200.9
2534,2017-05-06 09:34:00,parcel,0.53,Poland,54.77
2535,2016-04-26 13:52:00,letter,0.47,Nauru,12.0
2536,2016-10-11 14:40:00,parcel,6.03,Tonga,161.41
2536,2016-10-11 14:40:00,letter,0.13,Vanuatu,6.0
2537,2016-11-15 09:19:00,letter,0.45,Belgium,18.0
2538,2017-11-21 13:24:00,letter,0.18,Spain,9.0
2538,2017-11-21 13:24:00,parcel,10.34,Italy,178.94
2538,2017-11-21 13:24:00,parcel,3.58,Cyprus,128.08
2539,2016-05-07 12:50:00,parcel,14.04,Vietnam,153.39
2539,2016-05-07 12:50:00,letter,0.23,Vanuatu,6.0
2539,2016-05-07 12:50:00,parcel,3.86,Germany,113.94
2540,2016-10-30 15:46:00,letter,0.31,Malta,18.0
2540,2016-10-30 15:46:00,letter,0.26,Nepal,12.0
2541,2017-03-06 10:45:00,letter,0.33,New Zealand,11.0
2541,2017-03-06 10:45:00,letter,0.21,Germany,9.0
2542,2017-04-29 09:31:00,parcel,8.89,Canada,157.35
2543,2017-02-19 13:04:00,letter,0.26,Macedonia - The Former Yugoslav Republic Of,18.0
2543,2017-02-19 13:04:00,parcel,12.27,Sweden,178.94
2544,2017-04-29 12:35:00,letter,0.2,Sweden,9.0
2545,2017-05-10 15:44:00,letter,0.34,Pakistan,12.0
2545,2017-05-10 15:44:00,letter,0.41,Arab Emirates,18.0
2545,2017-05-10 15:44:00,parcel,7.05,Hungary,280.85
2546,2016-02-03 14:27:00,letter,0.24,Hungary,9.0
2546,2016-02-03 14:27:00,parcel,15.51,France,206.04
2547,2017-03-09 13:03:00,letter,0.22,Samoa,6.0
2548,2016-02-01 14:00:00,parcel,11.09,Mauritius,295.99
2549,2017-12-06 10:30:00,parcel,6.13,Cyprus,280.85
2549,2017-12-06 10:30:00,parcel,1.93,Tonga,65.83
2550,2016-02-04 14:04:00,parcel,3.74,United States,84.35
2550,2016-02-04 14:04:00,letter,0.1,New Zealand,5.5
2550,2016-02-04 14:04:00,letter,0.31,Pakistan,12.0
2551,2016-01-03 09:40:00,letter,0.3,Chile,18.0
2551,2016-01-03 09:40:00,letter,0.3,Austria,18.0
2551,2016-01-03 09:40:00,letter,0.45,Thailand,12.0
2552,2016-01-03 11:33:00,letter,0.5,Samoa,12.0
2552,2016-01-03 11:33:00,parcel,12.15,Ukraine,280.85
2553,2017-07-30 09:02:00,parcel,14.82,Papua New Guinea,161.41
2553,2017-07-30 09:02:00,letter,0.45,Cook Islands,12.0
2553,2017-07-30 09:02:00,letter,0.29,Turkey,18.0
2554,2017-04-30 14:43:00,parcel,3.39,Nepal,87.03
2555,2016-08-31 13:27:00,letter,0.14,Turkey,9.0
2556,2017-11-08 12:19:00,parcel,16.49,United Kingdom,200.9
2556,2017-11-08 12:19:00,letter,0.31,Mexico,18.0
2557,2016-12-06 16:43:00,letter,0.12,Arab Emirates,9.0
2557,2016-12-06 16:43:00,letter,0.13,Taiwan - Province Of China,6.0
2558,2017-08-25 14:43:00,letter,0.1,Nauru,6.0
2558,2017-08-25 14:43:00,parcel,18.1,Canada,182.68
2559,2016-04-10 12:54:00,letter,0.16,Portugal,9.0
2559,2016-04-10 12:54:00,parcel,3.2,Canada,84.35
